Country,Country code,State,State code,State type,Year,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Bioenergy,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Coal,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Hydro,%,0.34,,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Other Fossil,%,124.02,,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Solar,%,1.13,,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Coal,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Hydro,ktCO2,0.34,0.03,9.68
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Other Fossil,ktCO2,124.02,57.22,85.66
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Solar,ktCO2,1.13,0.05,4.63
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Total,Total emissions,ktCO2,125.49,57.3,84.03
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Aggregate fuel,Clean,%,9.72,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Aggregate fuel,Fossil,%,90.29,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,90.29,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,3.07,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Aggregate fuel,Renewables,%,9.72,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Aggregate fuel,Wind and Solar,%,6.65,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Aggregate fuel,Clean,GWh,35.77,-1.99,-5.27
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Aggregate fuel,Fossil,GWh,332.49,155.32,87.67
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,332.49,155.32,87.67
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,11.3,-2.99,-20.92
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Aggregate fuel,Renewables,GWh,35.77,-1.99,-5.27
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Aggregate fuel,Wind and Solar,GWh,24.47,1.0,4.26
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Bioenergy,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Coal,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Hydro,%,3.07,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Other Fossil,%,90.29,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Solar,%,6.65,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Bioenergy,GWh,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Coal,GWh,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Hydro,GWh,11.3,-2.99,-20.92
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Other Fossil,GWh,332.49,155.32,87.67
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Solar,GWh,24.47,1.0,4.26
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Total,Total Generation,GWh,368.26,153.33,71.34
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Aggregate fuel,Clean,%,1.44,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Aggregate fuel,Fossil,%,232.74,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,232.74,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.27,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Aggregate fuel,Renewables,%,1.44,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Aggregate fuel,Wind and Solar,%,1.17,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Aggregate fuel,Clean,ktCO2,1.44,-0.03,-2.04
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Aggregate fuel,Fossil,ktCO2,232.74,108.72,87.66
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,232.74,108.72,87.66
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0.27,-0.07,-20.59
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Aggregate fuel,Renewables,ktCO2,1.44,-0.03,-2.04
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,1.17,0.04,3.54
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,635.91,52.04,8.91
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Bioenergy,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Coal,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Hydro,%,0.27,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Other Fossil,%,232.74,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Solar,%,1.17,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Coal,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Hydro,ktCO2,0.27,-0.07,-20.59
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Other Fossil,ktCO2,232.74,108.72,87.66
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Solar,ktCO2,1.17,0.04,3.54
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Total,Total emissions,ktCO2,234.18,108.69,86.61
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Clean,%,22.03,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Fossil,%,77.97,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,3.91,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,4.45,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Renewables,%,22.03,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,%,17.58,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Clean,GWh,16857.62,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Fossil,GWh,59670.02,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,2995.04,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,3402.24,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Renewables,GWh,16857.62,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,GWh,13455.38,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Bioenergy,%,0.34,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Coal,%,74.06,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Gas,%,3.91,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Hydro,%,4.1,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Other Renewables,%,0.01,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Solar,%,7.24,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Wind,%,10.34,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Bioenergy,GWh,260.99,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Coal,GWh,56674.98,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Gas,GWh,2995.04,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Hydro,GWh,3133.97,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Nuclear,GWh,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Other Fossil,GWh,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Other Renewables,GWh,7.28,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Solar,GWh,5544.21,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Wind,GWh,7911.17,,
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Total,Total Generation,GWh,76527.64,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Clean,%,488.67,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Fossil,%,47941.05,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,1467.57,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,135.53,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Renewables,%,488.67,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,%,353.14,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Clean,ktCO2,488.67,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Fossil,ktCO2,47941.05,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,1467.57,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,135.53,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Renewables,ktCO2,488.67,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,353.14,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,632.84,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Bioenergy,%,60.03,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Coal,%,46473.48,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Gas,%,1467.57,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Hydro,%,75.22,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Other Renewables,%,0.28,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Solar,%,266.12,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Wind,%,87.02,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Bioenergy,ktCO2,60.03,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Coal,ktCO2,46473.48,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Gas,ktCO2,1467.57,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Hydro,ktCO2,75.22,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Other Renewables,ktCO2,0.28,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Solar,ktCO2,266.12,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Fuel,Wind,ktCO2,87.02,,
India,IND,Andhra Pradesh,AP,state,2019,Power sector emissions,Total,Total emissions,ktCO2,48429.72,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Clean,%,25.99,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Fossil,%,74.01,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,5.41,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,5.93,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Renewables,%,25.99,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,%,20.06,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Clean,GWh,16775.06,-82.56,-0.49
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Fossil,GWh,47785.31,-11884.71,-19.92
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,3494.37,499.33,16.67
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,3826.91,424.67,12.48
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Renewables,GWh,16775.06,-82.56,-0.49
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,12948.15,-507.23,-3.77
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Bioenergy,%,0.31,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Coal,%,68.6,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Gas,%,5.41,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Hydro,%,5.56,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Other Renewables,%,0.06,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Solar,%,10.17,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Wind,%,9.89,,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Bioenergy,GWh,200.57,-60.42,-23.15
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Coal,GWh,44290.94,-12384.04,-21.85
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Gas,GWh,3494.37,499.33,16.67
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Hydro,GWh,3588.07,454.1,14.49
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Other Renewables,GWh,38.27,30.99,425.69
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Solar,GWh,6566.31,1022.1,18.44
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Wind,GWh,6381.84,-1529.33,-19.33
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Total,Total Generation,GWh,64560.37,-11967.27,-15.64
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Clean,%,519.07,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Fossil,%,38030.81,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,1712.24,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,133.69,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Renewables,%,519.07,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,385.38,,
India,IND,Andhra Pradesh,AP,state,2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,519.07,30.4,6.22
